ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
2_2_2023 20:26:26,-0.020422,-0.157068,0.003837,4223.730469,17520.58594,-0.543418,0.107289
2_2_2023 20:26:26,-0.020422,-0.157068,0.003837,4223.730469,17520.58594,-0.570159,0.107289
2_2_2023 20:26:26,-0.020422,-0.157068,0.003837,4223.730469,17520.58594,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,-0.157068,0.003837,4223.730469,17520.58594,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,0.003837,4223.730469,17520.58594,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,-0.154106,4223.730469,17520.58594,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,-0.154106,4223.666504,17520.58594,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,-0.154106,4223.666504,17521.99414,-0.570159,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,-0.154106,4223.666504,17521.99414,-0.860687,0.086961
2_2_2023 20:26:27,-0.072357,0.191733,-0.154106,4223.666504,17521.99414,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,0.191733,-0.154106,4223.666504,17521.99414,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,-0.154106,4223.666504,17521.99414,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,0.051877,4223.666504,17521.99414,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,0.051877,4223.603027,17521.99414,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,0.051877,4223.603027,17523.74219,-0.860687,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,0.051877,4223.603027,17523.74219,-0.456387,0.102997
2_2_2023 20:26:28,-0.064019,-0.71149,0.051877,4223.603027,17523.74219,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,-0.71149,0.051877,4223.603027,17523.74219,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.051877,4223.603027,17523.74219,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.033257,4223.603027,17523.74219,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.033257,4223.539062,17523.74219,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.033257,4223.539062,17523.18359,-0.456387,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.033257,4223.539062,17523.18359,-0.548943,0.080987
2_2_2023 20:26:29,0.077373,0.393649,0.033257,4223.539062,17523.18359,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,0.393649,0.033257,4223.539062,17523.18359,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.033257,4223.539062,17523.18359,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.037378,4223.539062,17523.18359,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.037378,4223.475586,17523.18359,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.037378,4223.475586,17523.50977,-0.548943,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.037378,4223.475586,17523.50977,-0.514153,0.102776
2_2_2023 20:26:30,-0.044316,-0.19466,0.037378,4223.475586,17523.50977,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.19466,0.037378,4223.475586,17523.50977,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.037378,4223.475586,17523.50977,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.045552,4223.475586,17523.50977,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.045552,4223.412109,17523.50977,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.045552,4223.412109,17523.30859,-0.514153,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.045552,4223.412109,17523.30859,-0.501452,0.037008
2_2_2023 20:26:31,0.048239,-0.02305,0.045552,4223.412109,17523.30859,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,-0.02305,0.045552,4223.412109,17523.30859,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.045552,4223.412109,17523.30859,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.016374,4223.412109,17523.30859,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.016374,4223.348633,17523.30859,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.016374,4223.348633,17523.11719,-0.501452,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.016374,4223.348633,17523.11719,-0.552156,0.06697
2_2_2023 20:26:32,-0.044523,0.035117,0.016374,4223.348633,17523.11719,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,0.035117,0.016374,4223.348633,17523.11719,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.016374,4223.348633,17523.11719,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.009856,4223.348633,17523.11719,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.009856,4223.284668,17523.11719,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.009856,4223.284668,17523.32031,-0.552156,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.009856,4223.284668,17523.32031,-0.532116,0.090551
2_2_2023 20:26:33,-0.0685,-0.013647,0.009856,4223.284668,17523.32031,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.013647,0.009856,4223.284668,17523.32031,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.009856,4223.284668,17523.32031,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.005187,4223.284668,17523.32031,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.005187,4223.221191,17523.32031,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.005187,4223.221191,17523.2793,-0.532116,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.005187,4223.221191,17523.2793,-0.522349,0.077818
2_2_2023 20:26:34,-0.084121,-0.029813,0.005187,4223.221191,17523.2793,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,-0.029813,0.005187,4223.221191,17523.2793,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.005187,4223.221191,17523.2793,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.006922,4223.221191,17523.2793,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.006922,4223.157227,17523.2793,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.006922,4223.157227,17523.19336,-0.522349,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.006922,4223.157227,17523.19336,-0.539924,0.085757
2_2_2023 20:26:35,-0.019776,0.075378,0.006922,4223.157227,17523.19336,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,0.075378,0.006922,4223.157227,17523.19336,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.006922,4223.157227,17523.19336,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.008826,4223.157227,17523.19336,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.008826,4223.09375,17523.19336,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.008826,4223.09375,17523.27344,-0.539924,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.008826,4223.09375,17523.27344,-0.531523,0.068775
2_2_2023 20:26:36,0.088428,-0.241707,0.008826,4223.09375,17523.27344,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,-0.241707,0.008826,4223.09375,17523.27344,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.008826,4223.09375,17523.27344,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.017635,4223.09375,17523.27344,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.017635,4223.030273,17523.27344,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.017635,4223.030273,17523.12891,-0.531523,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.017635,4223.030273,17523.12891,-0.539345,0.074249
2_2_2023 20:26:37,0.053622,0.156776,0.017635,4223.030273,17523.12891,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,0.156776,0.017635,4223.030273,17523.12891,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.017635,4223.030273,17523.12891,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.03464,4223.030273,17523.12891,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.03464,4222.966797,17523.12891,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.03464,4222.966797,17523.63086,-0.539345,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.03464,4222.966797,17523.63086,-0.533962,0.061553
2_2_2023 20:26:38,-0.035406,-0.128305,0.03464,4222.966797,17523.63086,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.128305,0.03464,4222.966797,17523.63086,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.03464,4222.966797,17523.63086,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.035654,4222.966797,17523.63086,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.035654,4222.90332,17523.63086,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.035654,4222.90332,17523.56445,-0.533962,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.035654,4222.90332,17523.56445,-0.470973,0.053975
2_2_2023 20:26:39,-0.062618,-0.048755,0.035654,4222.90332,17523.56445,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.048755,0.035654,4222.90332,17523.56445,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,0.035654,4222.90332,17523.56445,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,-0.01787,4222.90332,17523.56445,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,-0.01787,4222.839355,17523.56445,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,-0.01787,4222.839355,17524.03711,-0.470973,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,-0.01787,4222.839355,17524.03711,-0.565944,0.066191
2_2_2023 20:26:40,-0.012813,-0.384902,-0.01787,4222.839355,17524.03711,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.384902,-0.01787,4222.839355,17524.03711,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,-0.01787,4222.839355,17524.03711,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,0.008823,4222.839355,17524.03711,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,0.008823,4222.775879,17524.03711,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,0.008823,4222.775879,17523.90625,-0.565944,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,0.008823,4222.775879,17523.90625,-0.507336,0.046634
2_2_2023 20:26:41,-0.05673,-0.239449,0.008823,4222.775879,17523.90625,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,-0.239449,0.008823,4222.775879,17523.90625,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,1.773526,0.008823,4222.775879,17523.90625,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,1.773526,-0.132842,4222.775879,17523.90625,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,1.773526,-0.132842,4222.712402,17523.90625,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,1.773526,-0.132842,4222.712402,17524.08203,-0.507336,0.125571
2_2_2023 20:26:42,0.008485,1.773526,-0.132842,4222.712402,17524.08203,-0.926348,0.125571
2_2_2023 20:26:42,0.008485,1.773526,-0.132842,4222.712402,17524.08203,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,1.773526,-0.132842,4222.712402,17524.08203,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.132842,4222.712402,17524.08203,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.002854,4222.712402,17524.08203,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.002854,4222.648926,17524.08203,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.002854,4222.648926,17526.34375,-0.926348,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.002854,4222.648926,17526.34375,-0.532121,0.040922
2_2_2023 20:26:43,-0.054,-1.161455,-0.002854,4222.648926,17526.34375,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,-1.161455,-0.002854,4222.648926,17526.34375,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.002854,4222.648926,17526.34375,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.000242,4222.648926,17526.34375,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.000242,4222.584961,17526.34375,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.000242,4222.584961,17525.6582,-0.532121,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.000242,4222.584961,17525.6582,-0.612347,0.09982
2_2_2023 20:26:44,-0.00396,0.85494,-0.000242,4222.584961,17525.6582,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,0.85494,-0.000242,4222.584961,17525.6582,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.000242,4222.584961,17525.6582,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.029302,4222.584961,17525.6582,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.029302,4222.521484,17525.6582,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.029302,4222.521484,17526.24805,-0.612347,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.029302,4222.521484,17526.24805,-0.56599,0.07361
2_2_2023 20:26:45,-0.050502,-0.68443,-0.029302,4222.521484,17526.24805,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,-0.68443,-0.029302,4222.521484,17526.24805,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.029302,4222.521484,17526.24805,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.005105,4222.521484,17526.24805,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.005105,4222.45752,17526.24805,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.005105,4222.45752,17525.95898,-0.56599,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.005105,4222.45752,17525.95898,-0.599055,-0.01291
2_2_2023 20:26:46,0.015761,0.3706,-0.005105,4222.45752,17525.95898,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,0.3706,-0.005105,4222.45752,17525.95898,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.005105,4222.45752,17525.95898,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.045176,4222.45752,17525.95898,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.045176,4222.394043,17525.95898,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.045176,4222.394043,17526.40625,-0.599055,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.045176,4222.394043,17526.40625,-0.54185,-0.019678
2_2_2023 20:26:47,0.015752,-0.777939,-0.045176,4222.394043,17526.40625,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,-0.777939,-0.045176,4222.394043,17526.40625,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.045176,4222.394043,17526.40625,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.040166,4222.394043,17526.40625,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.040166,4222.330566,17526.40625,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.040166,4222.330566,17526.27148,-0.54185,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.040166,4222.330566,17526.27148,-0.567336,0.064894
2_2_2023 20:26:48,-0.000539,0.104653,-0.040166,4222.330566,17526.27148,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,0.104653,-0.040166,4222.330566,17526.27148,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.040166,4222.330566,17526.27148,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.012348,4222.330566,17526.27148,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.012348,4222.266602,17526.27148,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.012348,4222.266602,17526.17188,-0.567336,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.012348,4222.266602,17526.17188,-0.55099,0.064187
2_2_2023 20:26:49,0.108013,-0.100656,-0.012348,4222.266602,17526.17188,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,-0.100656,-0.012348,4222.266602,17526.17188,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,0.251653,-0.012348,4222.266602,17526.17188,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,0.251653,0.002748,4222.266602,17526.17188,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,0.251653,0.002748,4222.203125,17526.17188,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,0.251653,0.002748,4222.203125,17525.74805,-0.55099,0.029592
2_2_2023 20:26:50,0.053446,0.251653,0.002748,4222.203125,17525.74805,-0.593261,0.029592
2_2_2023 20:26:50,0.053446,0.251653,0.002748,4222.203125,17525.74805,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,0.251653,0.002748,4222.203125,17525.74805,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,0.002748,4222.203125,17525.74805,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,-0.058219,4222.203125,17525.74805,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,-0.058219,4222.139648,17525.74805,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,-0.058219,4222.139648,17525.96289,-0.593261,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,-0.058219,4222.139648,17525.96289,-0.60626,0.046987
2_2_2023 20:26:51,0.001795,-0.0704,-0.058219,4222.139648,17525.96289,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.0704,-0.058219,4222.139648,17525.96289,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.058219,4222.139648,17525.96289,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.022712,4222.139648,17525.96289,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.022712,4222.075684,17525.96289,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.022712,4222.075684,17526.16602,-0.60626,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.022712,4222.075684,17526.16602,-0.570981,0.033105
2_2_2023 20:26:52,-0.037924,-0.429118,-0.022712,4222.075684,17526.16602,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,-0.429118,-0.022712,4222.075684,17526.16602,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.022712,4222.075684,17526.16602,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.017589,4222.075684,17526.16602,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.017589,4222.012207,17526.16602,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.017589,4222.012207,17526.55859,-0.570981,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.017589,4222.012207,17526.55859,-0.581549,0.096762
2_2_2023 20:26:53,0.003132,0.02476,-0.017589,4222.012207,17526.55859,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,0.02476,-0.017589,4222.012207,17526.55859,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,-0.017589,4222.012207,17526.55859,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,0.01005,4222.012207,17526.55859,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,0.01005,4221.948242,17526.55859,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,0.01005,4221.948242,17527.05078,-0.581549,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,0.01005,4221.948242,17527.05078,-0.481955,0.026557
2_2_2023 20:26:54,-0.09273,-0.367116,0.01005,4221.948242,17527.05078,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,-0.367116,0.01005,4221.948242,17527.05078,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.01005,4221.948242,17527.05078,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.014537,4221.948242,17527.05078,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.014537,4221.884766,17527.05078,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.014537,4221.884766,17526.83008,-0.481955,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.014537,4221.884766,17526.83008,-0.515097,0.054008
2_2_2023 20:26:55,-0.019474,0.20335,0.014537,4221.884766,17526.83008,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,0.20335,0.014537,4221.884766,17526.83008,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.014537,4221.884766,17526.83008,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.021402,4221.884766,17526.83008,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.021402,4221.821289,17526.83008,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.021402,4221.821289,17526.83789,-0.515097,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.021402,4221.821289,17526.83789,-0.508568,0.086265
2_2_2023 20:26:56,0.030013,-0.081885,0.021402,4221.821289,17526.83789,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.081885,0.021402,4221.821289,17526.83789,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,0.021402,4221.821289,17526.83789,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,-0.009765,4221.821289,17526.83789,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,-0.009765,4221.757812,17526.83789,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,-0.009765,4221.757812,17526.80273,-0.508568,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,-0.009765,4221.757812,17526.80273,-0.520545,0.071583
2_2_2023 20:26:57,0.064772,-0.026154,-0.009765,4221.757812,17526.80273,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.026154,-0.009765,4221.757812,17526.80273,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,-0.009765,4221.757812,17526.80273,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,0.018482,4221.757812,17526.80273,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,0.018482,4221.693848,17526.80273,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,0.018482,4221.693848,17526.67578,-0.520545,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,0.018482,4221.693848,17526.67578,-0.52035,0.075585
2_2_2023 20:26:58,-0.055858,-0.008292,0.018482,4221.693848,17526.67578,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,-0.008292,0.018482,4221.693848,17526.67578,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.018482,4221.693848,17526.67578,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.006212,4221.693848,17526.67578,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.006212,4221.630371,17526.67578,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.006212,4221.630371,17526.58594,-0.52035,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.006212,4221.630371,17526.58594,-0.536669,0.056364
2_2_2023 20:26:59,-0.127525,0.08154,0.006212,4221.630371,17526.58594,-0.536669,0.094959
2_2_2023 20:27:0,0.119102,0.08154,0.006212,4221.630371,17526.58594,-0.536669,0.094959
2_2_2023 20:27:0,0.119102,-0.053269,0.006212,4221.630371,17526.58594,-0.536669,0.094959
2_2_2023 20:27:0,0.119102,-0.053269,-0.001978,4221.630371,17526.58594,-0.536669,0.094959
2_2_2023 20:27:0,0.119102,-0.053269,-0.001978,4221.566406,17526.58594,-0.536669,0.094959
2_2_2023 20:27:0,0.119102,-0.053269,-0.001978,4221.566406,17526.58594,-0.536473,0.094959
2_2_2023 20:27:0,0.119102,-0.053269,-0.001978,4221.566406,17526.58594,-0.536473,0.091893
2_2_2023 20:27:1,-0.028715,-0.053269,-0.001978,4221.566406,17526.58594,-0.536473,0.091893
2_2_2023 20:27:1,-0.028715,0.041869,-0.001978,4221.566406,17526.58594,-0.536473,0.091893
2_2_2023 20:27:1,-0.028715,0.041869,0.012404,4221.566406,17526.58594,-0.536473,0.091893
