ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES,
 24_1_2023 16:33:8,-0.156373, 0.320684, -0.035110, 1852.168091, 1985.246948, 0.359936, 0.265373, 
 24_1_2023 16:33:8,-0.156373, 0.320684, -0.035110, 1852.168091, 1985.246948, 0.293028, 0.265373, 
 24_1_2023 16:33:8,-0.156373, 0.320684, -0.035110, 1852.168091, 1985.246948, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, 0.320684, -0.035110, 1852.168091, 1985.246948, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.035110, 1852.168091, 1985.246948, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.028537, 1852.168091, 1985.246948, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.028537, 1852.156738, 1985.246948, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.028537, 1852.156738, 1985.294922, 0.293028, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.028537, 1852.156738, 1985.294922, 0.331549, 0.403771, 
 24_1_2023 16:33:9,-0.273097, -0.028761, -0.028537, 1852.156738, 1985.294922, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.028761, -0.028537, 1852.156738, 1985.294922, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.028537, 1852.156738, 1985.294922, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.016942, 1852.156738, 1985.294922, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.016942, 1852.145264, 1985.294922, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.016942, 1852.145264, 1985.262329, 0.331549, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.016942, 1852.145264, 1985.262329, 0.374459, 0.604619, 
 24_1_2023 16:33:10,-0.319743, -0.253865, -0.016942, 1852.145264, 1985.262329, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.253865, -0.016942, 1852.145264, 1985.262329, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.016942, 1852.145264, 1985.262329, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.018864, 1852.145264, 1985.262329, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.018864, 1852.133789, 1985.262329, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.018864, 1852.133789, 1984.901001, 0.374459, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.018864, 1852.133789, 1984.901001, 0.361786, 0.669899, 
 24_1_2023 16:33:11,-0.339353, -0.209818, -0.018864, 1852.133789, 1984.901001, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, -0.209818, -0.018864, 1852.133789, 1984.901001, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.018864, 1852.133789, 1984.901001, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.031142, 1852.133789, 1984.901001, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.031142, 1852.122314, 1984.901001, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.031142, 1852.122314, 1984.353516, 0.361786, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.031142, 1852.122314, 1984.353516, 0.264144, 0.721875, 
 24_1_2023 16:33:12,-0.449325, 0.515621, -0.031142, 1852.122314, 1984.353516, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.515621, -0.031142, 1852.122314, 1984.353516, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.031142, 1852.122314, 1984.353516, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.070842, 1852.122314, 1984.353516, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.070842, 1852.111084, 1984.353516, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.070842, 1852.111084, 1983.872681, 0.264144, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.070842, 1852.111084, 1983.872681, 0.209194, 0.902165, 
 24_1_2023 16:33:13,-0.435198, 0.185421, -0.070842, 1852.111084, 1983.872681, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.185421, -0.070842, 1852.111084, 1983.872681, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.070842, 1852.111084, 1983.872681, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.088595, 1852.111084, 1983.872681, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.088595, 1852.099609, 1983.872681, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.088595, 1852.099609, 1983.580078, 0.209194, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.088595, 1852.099609, 1983.580078, 0.193043, 0.885849, 
 24_1_2023 16:33:14,-0.380149, 0.080010, -0.088595, 1852.099609, 1983.580078, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.080010, -0.088595, 1852.099609, 1983.580078, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.088595, 1852.099609, 1983.580078, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.057643, 1852.099609, 1983.580078, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.057643, 1852.088379, 1983.580078, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.057643, 1852.088379, 1983.440308, 0.193043, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.057643, 1852.088379, 1983.440308, 0.235072, 0.773742, 
 24_1_2023 16:33:15,-0.325697, 0.259358, -0.057643, 1852.088379, 1983.440308, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, 0.259358, -0.057643, 1852.088379, 1983.440308, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.057643, 1852.088379, 1983.440308, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.050672, 1852.088379, 1983.440308, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.050672, 1852.076904, 1983.440308, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.050672, 1852.076904, 1983.339722, 0.235072, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.050672, 1852.076904, 1983.339722, 0.287677, 0.686085, 
 24_1_2023 16:33:16,-0.282013, -0.265018, -0.050672, 1852.076904, 1983.339722, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.265018, -0.050672, 1852.076904, 1983.339722, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.050672, 1852.076904, 1983.339722, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.035048, 1852.076904, 1983.339722, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.035048, 1852.065430, 1983.339722, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.035048, 1852.065430, 1983.065308, 0.287677, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.035048, 1852.065430, 1983.065308, 0.291414, 0.599228, 
 24_1_2023 16:33:17,-0.289775, -0.079730, -0.035048, 1852.065430, 1983.065308, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, -0.079730, -0.035048, 1852.065430, 1983.065308, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.035048, 1852.065430, 1983.065308, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.034536, 1852.065430, 1983.065308, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.034536, 1852.054077, 1983.065308, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.034536, 1852.054077, 1982.701538, 0.291414, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.034536, 1852.054077, 1982.701538, 0.255110, 0.623699, 
 24_1_2023 16:33:18,-0.300963, 0.168655, -0.034536, 1852.054077, 1982.701538, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.168655, -0.034536, 1852.054077, 1982.701538, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.034536, 1852.054077, 1982.701538, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.049963, 1852.054077, 1982.701538, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.049963, 1852.042725, 1982.701538, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.049963, 1852.042725, 1982.399414, 0.255110, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.049963, 1852.042725, 1982.399414, 0.215032, 0.650632, 
 24_1_2023 16:33:19,-0.245866, 0.179227, -0.049963, 1852.042725, 1982.399414, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.179227, -0.049963, 1852.042725, 1982.399414, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.049963, 1852.042725, 1982.399414, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.048470, 1852.042725, 1982.399414, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.048470, 1852.031250, 1982.399414, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.048470, 1852.031250, 1982.261963, 0.215032, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.048470, 1852.031250, 1982.261963, 0.224674, 0.539175, 
 24_1_2023 16:33:20,-0.244389, 0.139284, -0.048470, 1852.031250, 1982.261963, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, 0.139284, -0.048470, 1852.031250, 1982.261963, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.048470, 1852.031250, 1982.261963, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.038723, 1852.031250, 1982.261963, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.038723, 1852.019897, 1982.261963, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.038723, 1852.019897, 1982.249512, 0.224674, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.038723, 1852.019897, 1982.249512, 0.250005, 0.542852, 
 24_1_2023 16:33:21,-0.269918, -0.018126, -0.038723, 1852.019897, 1982.249512, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, -0.018126, -0.038723, 1852.019897, 1982.249512, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.038723, 1852.019897, 1982.249512, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.011957, 1852.019897, 1982.249512, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.011957, 1852.008545, 1982.249512, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.011957, 1852.008545, 1982.146851, 0.250005, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.011957, 1852.008545, 1982.146851, 0.282169, 0.582926, 
 24_1_2023 16:33:22,-0.257068, 0.047601, -0.011957, 1852.008545, 1982.146851, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, 0.047601, -0.011957, 1852.008545, 1982.146851, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.011957, 1852.008545, 1982.146851, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.028109, 1852.008545, 1982.146851, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.028109, 1851.997192, 1982.146851, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.028109, 1851.997192, 1981.887451, 0.282169, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.028109, 1851.997192, 1981.887451, 0.260557, 0.570461, 
 24_1_2023 16:33:23,-0.294753, -0.130345, -0.028109, 1851.997192, 1981.887451, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, -0.130345, -0.028109, 1851.997192, 1981.887451, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.028109, 1851.997192, 1981.887451, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.035696, 1851.997192, 1981.887451, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.035696, 1851.985840, 1981.887451, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.035696, 1851.985840, 1981.484009, 0.260557, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.035696, 1851.985840, 1981.484009, 0.224892, 0.639047, 
 24_1_2023 16:33:24,-0.327318, 0.036897, -0.035696, 1851.985840, 1981.484009, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.036897, -0.035696, 1851.985840, 1981.484009, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.035696, 1851.985840, 1981.484009, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.044878, 1851.985840, 1981.484009, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.044878, 1851.974487, 1981.484009, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.044878, 1851.974487, 1981.204834, 0.224892, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.044878, 1851.974487, 1981.204834, 0.178927, 0.692321, 
 24_1_2023 16:33:25,-0.320104, 0.267818, -0.044878, 1851.974487, 1981.204834, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, 0.267818, -0.044878, 1851.974487, 1981.204834, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.044878, 1851.974487, 1981.204834, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.052276, 1851.974487, 1981.204834, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.052276, 1851.963135, 1981.204834, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.052276, 1851.963135, 1981.106812, 0.178927, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.052276, 1851.963135, 1981.106812, 0.180693, 0.676432, 
 24_1_2023 16:33:26,-0.374575, -0.053036, -0.052276, 1851.963135, 1981.106812, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.053036, -0.052276, 1851.963135, 1981.106812, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.052276, 1851.963135, 1981.106812, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.014654, 1851.963135, 1981.106812, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.014654, 1851.951782, 1981.106812, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.014654, 1851.951782, 1980.988892, 0.180693, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.014654, 1851.951782, 1980.988892, 0.230159, 0.782491, 
 24_1_2023 16:33:27,-0.346702, -0.035913, -0.014654, 1851.951782, 1980.988892, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.035913, -0.014654, 1851.951782, 1980.988892, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.014654, 1851.951782, 1980.988892, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.030703, 1851.951782, 1980.988892, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.030703, 1851.940430, 1980.988892, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.030703, 1851.940430, 1980.777710, 0.230159, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.030703, 1851.940430, 1980.777710, 0.219183, 0.715088, 
 24_1_2023 16:33:28,-0.268953, -0.150183, -0.030703, 1851.940430, 1980.777710, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, -0.150183, -0.030703, 1851.940430, 1980.777710, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.030703, 1851.940430, 1980.777710, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.023073, 1851.940430, 1980.777710, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.023073, 1851.928955, 1980.777710, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.023073, 1851.928955, 1980.429443, 0.219183, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.023073, 1851.928955, 1980.429443, 0.198653, 0.586590, 
 24_1_2023 16:33:29,-0.295006, 0.178798, -0.023073, 1851.928955, 1980.429443, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.178798, -0.023073, 1851.928955, 1980.429443, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.023073, 1851.928955, 1980.429443, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.039267, 1851.928955, 1980.429443, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.039267, 1851.917603, 1980.429443, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.039267, 1851.917603, 1980.137451, 0.198653, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.039267, 1851.917603, 1980.137451, 0.157344, 0.630922, 
 24_1_2023 16:33:30,-0.278364, 0.162507, -0.039267, 1851.917603, 1980.137451, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, 0.162507, -0.039267, 1851.917603, 1980.137451, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.039267, 1851.917603, 1980.137451, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.038793, 1851.917603, 1980.137451, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.038793, 1851.906250, 1980.137451, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.038793, 1851.906250, 1980.103760, 0.157344, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.038793, 1851.906250, 1980.103760, 0.161022, 0.614448, 
 24_1_2023 16:33:31,-0.228334, -0.133932, -0.038793, 1851.906250, 1980.103760, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.133932, -0.038793, 1851.906250, 1980.103760, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, -0.038793, 1851.906250, 1980.103760, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, 0.010857, 1851.906250, 1980.103760, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, 0.010857, 1851.894775, 1980.103760, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, 0.010857, 1851.894775, 1980.128418, 0.161022, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, 0.010857, 1851.894775, 1980.128418, 0.226513, 0.508507, 
 24_1_2023 16:33:32,-0.256489, -0.258116, 0.010857, 1851.894775, 1980.128418, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, -0.258116, 0.010857, 1851.894775, 1980.128418, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.010857, 1851.894775, 1980.128418, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.039616, 1851.894775, 1980.128418, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.039616, 1851.883423, 1980.128418, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.039616, 1851.883423, 1980.065186, 0.226513, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.039616, 1851.883423, 1980.065186, 0.238414, 0.565410, 
 24_1_2023 16:33:33,-0.351444, 0.120910, 0.039616, 1851.883423, 1980.065186, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, 0.120910, 0.039616, 1851.883423, 1980.065186, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, 0.039616, 1851.883423, 1980.065186, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, -0.036239, 1851.883423, 1980.065186, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, -0.036239, 1851.872070, 1980.065186, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, -0.036239, 1851.872070, 1980.104004, 0.238414, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, -0.036239, 1851.872070, 1980.104004, 0.198302, 0.741715, 
 24_1_2023 16:33:34,-0.291683, -0.038657, -0.036239, 1851.872070, 1980.104004, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.038657, -0.036239, 1851.872070, 1980.104004, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.036239, 1851.872070, 1980.104004, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.008402, 1851.872070, 1980.104004, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.008402, 1851.860596, 1980.104004, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.008402, 1851.860596, 1980.116333, 0.198302, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.008402, 1851.860596, 1980.116333, 0.245994, 0.626676, 
 24_1_2023 16:33:35,-0.371901, -0.172803, -0.008402, 1851.860596, 1980.116333, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, -0.172803, -0.008402, 1851.860596, 1980.116333, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, -0.008402, 1851.860596, 1980.116333, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, 0.212855, 1851.860596, 1980.116333, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, 0.212855, 1851.849365, 1980.116333, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, 0.212855, 1851.849365, 1980.348511, 0.245994, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, 0.212855, 1851.849365, 1980.348511, 0.276590, 0.768056, 
 24_1_2023 16:33:36,-1.154693, 2.432229, 0.212855, 1851.849365, 1980.348511, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 2.432229, 0.212855, 1851.849365, 1980.348511, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.212855, 1851.849365, 1980.348511, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.061101, 1851.849365, 1980.348511, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.061101, 1851.837891, 1980.348511, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.061101, 1851.837891, 1982.024536, 0.276590, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.061101, 1851.837891, 1982.024536, 0.324420, 2.059721, 
 24_1_2023 16:33:37,-1.029994, 0.472515, 0.061101, 1851.837891, 1982.024536, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, 0.472515, 0.061101, 1851.837891, 1982.024536, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.061101, 1851.837891, 1982.024536, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.091169, 1851.837891, 1982.024536, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.091169, 1851.826416, 1982.024536, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.091169, 1851.826416, 1984.018921, 0.324420, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.091169, 1851.826416, 1984.018921, 0.670897, 2.027214, 
 24_1_2023 16:33:38,-0.932303, -2.306816, 0.091169, 1851.826416, 1984.018921, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -2.306816, 0.091169, 1851.826416, 1984.018921, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.091169, 1851.826416, 1984.018921, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.251891, 1851.826416, 1984.018921, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.251891, 1851.815063, 1984.018921, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.251891, 1851.815063, 1983.820557, 0.670897, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.251891, 1851.815063, 1983.820557, 0.861249, 1.580942, 
 24_1_2023 16:33:39,-0.650419, -1.637873, 0.251891, 1851.815063, 1983.820557, 0.861249, 1.341318, 
 24_1_2023 16:33:40,-0.629757, -1.637873, 0.251891, 1851.815063, 1983.820557, 0.861249, 1.341318, 
